fiscal_year_historical,fiscal_quarter_historical,fiscal_month_historical,fiscal_week_historical,business_unit_group_name,company_region_name_level_1,product_line_code,product_line_name,sales_quantity,sales_amount,GDP_value,CSENT,Interest_rate,Inflation
2021,2,6,26,Appliances,Americas,103,MTA & SL 156,6187168.0,231444.37,22313.85,85.5,0.25,2.588579
2020,4,10,40,Appliances,Americas,JJ4,RAST 5 non-IDC,1645300.0,86490.69,21362.428,81.8,0.25,1.842159
2022,2,4,17,Appliances,Americas,327,Positive Lock,4791599.0,138555.19,24740.48,65.2,,4.721803
2022,2,6,26,Appliances,Americas,095,Appliance Connectors,145400.0,22754.12,24740.48,50.0,,5.422337
2019,4,10,41,Appliances,Americas,104,MTA 100 & CSTII 100,4028604.0,159093.0,21531.839,95.5,2.25,2.733341
2018,3,8,33,Appliances,Americas,095,Appliance Connectors,493750.0,45947.61,20470.197,96.2,2.5,2.432878
2017,3,8,32,Appliances,Americas,095,Appliance Connectors,681400.0,64218.34,19304.506,96.8,1.75,2.089832
2017,2,5,18,Appliances,Americas,G31,VAL-U-LOK,1515896.0,47435.19,19148.194,97.1,1.5,2.155911
2019,3,7,27,Appliances,Americas,236,Universal  MATE-N-LOK Connectors,15563320.0,652018.52,21272.448,98.4,3.0,2.460848
2019,1,2,9,Appliances,Americas,223,AMPLIVAR,5750320.0,32765.43,21706.532,93.8,3.0,2.376648
2018,1,1,1,Appliances,Americas,607,DW-All Other Dual Wall,1408687.963,336228.64,20819.269,95.7,2.0,2.166305
2017,4,12,49,Appliances,Americas,094,"Pins, Plugs and Receptacles",1150500.0,-5936.24,19561.896,95.9,2.0,2.125472
2019,3,9,36,Appliances,Americas,607,DW-All Other Dual Wall,685178.68,384961.21,21272.448,93.2,2.5,2.606767
2018,1,2,7,Appliances,Americas,607,DW-All Other Dual Wall,568526.997,283119.42,20819.269,99.7,2.0,2.131896
2019,3,7,30,Appliances,Americas,607,DW-All Other Dual Wall,912290.611,235514.46,21272.448,98.4,3.0,2.460848
2019,3,9,38,Appliances,Americas,213,Miscellaneous Open Barrel Products,4565575.0,59103.22,21272.448,93.2,2.5,2.606767
2015,1,1,4,Appliances,Americas,607,DW-All Other Dual Wall,680141.723,134300.93,18332.079,98.1,0.75,1.985653
2018,3,8,31,Appliances,Americas,213,Miscellaneous Open Barrel Products,4631040.0,67591.52,20470.197,96.2,2.5,2.432878
2018,1,3,12,Appliances,Americas,212,Open Barrel Rings & Spades,6581479.0,124638.17,20819.269,101.4,2.25,2.369197
2015,3,9,38,Appliances,Americas,607,DW-All Other Dual Wall,517226.352,81858.44,18193.707,87.2,0.75,2.279431
2016,4,10,41,Appliances,Americas,JJ4,RAST 5 non-IDC,1194505.0,56345.74,18775.459,87.2,1.0,2.5095184
2018,4,11,45,Appliances,Americas,213,Miscellaneous Open Barrel Products,3215500.0,33680.67,20687.278,97.5,2.75,2.476794
2017,4,12,51,Appliances,Americas,327,Positive Lock,4612025.0,87650.52,19561.896,95.9,2.0,2.125472
2015,1,2,8,Appliances,Americas,212,Open Barrel Rings & Spades,7160267.0,141080.61,18332.079,95.4,0.75,1.9819969
2018,4,12,52,Appliances,Americas,G50,Ultra-Pod FASTON Receptacles and Tabs,2326920.0,96165.67,20687.278,98.3,3.0,2.46437
2016,4,11,48,Appliances,Americas,212,Open Barrel Rings & Spades,8260153.0,165526.51,18775.459,93.8,1.0,2.5258013
2018,2,5,18,Appliances,Americas,094,"Pins, Plugs and Receptacles",1810104.0,65778.36,20155.486,98.0,2.25,2.544991
2015,2,6,26,Appliances,Americas,327,Positive Lock,5361947.0,106014.44,17991.348,96.1,0.75,2.1147326
2019,4,10,43,Appliances,Americas,327,Positive Lock,4887307.0,115607.81,21531.839,95.5,2.25,2.733341
2016,1,2,9,Appliances,Americas,212,Open Barrel Rings & Spades,3325995.0,48177.27,18968.041,91.7,1.0,2.5442092
2016,1,1,3,Appliances,Americas,094,"Pins, Plugs and Receptacles",1253302.0,28329.77,18968.041,92.0,1.0,2.4667222
2016,1,3,10,Appliances,Americas,213,Miscellaneous Open Barrel Products,4239000.0,52462.55,18968.041,91.0,1.0,2.531878
2019,2,5,19,Appliances,Americas,JJ4,RAST 5 non-IDC,1659747.0,67968.22,21013.085,100.0,3.0,2.39723
2019,4,11,47,Appliances,Americas,213,Miscellaneous Open Barrel Products,4524810.0,47822.26,21531.839,96.8,2.25,2.768217
2015,4,11,47,Appliances,Americas,213,Miscellaneous Open Barrel Products,3663000.0,29063.04,18306.96,91.3,0.75,2.4052606
2019,1,2,8,Appliances,Americas,094,"Pins, Plugs and Receptacles",859300.0,-2009.68,21706.532,93.8,3.0,2.376648
2018,4,11,48,Appliances,Americas,094,"Pins, Plugs and Receptacles",2945525.0,99158.73,20687.278,97.5,2.75,2.476794
2019,3,7,29,Appliances,Americas,JJ4,RAST 5 non-IDC,963787.0,40924.68,21272.448,98.4,3.0,2.460848
2018,2,5,22,Appliances,Americas,094,"Pins, Plugs and Receptacles",1165225.0,39738.88,20155.486,98.0,2.25,2.544991
2018,2,6,25,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,25885652.0,458762.19,20155.486,98.2,2.5,2.553219
2015,4,12,51,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,51826968.0,846248.9,18306.96,92.6,1.0,2.4436874
2017,3,8,35,Appliances,Americas,217,Ultra-Fast,11050570.0,588914.54,19304.506,96.8,1.75,2.089832
2019,4,11,48,Appliances,Americas,326,FASTIN-FASTON,1292831.0,41290.56,21531.839,96.8,2.25,2.768217
2019,4,11,48,Appliances,Americas,715,Polyolefins ETC,1356860.437,84458.71,21531.839,96.8,2.25,2.768217
2018,1,3,10,Appliances,Americas,715,Polyolefins ETC,3187812.966,225845.92,20819.269,101.4,2.25,2.369197
2019,4,10,41,Appliances,Americas,715,Polyolefins ETC,1792585.605,299177.08,21531.839,95.5,2.25,2.733341
2019,4,11,44,Appliances,Americas,715,Polyolefins ETC,1899411.953,133359.81,21531.839,96.8,2.25,2.768217
2016,1,2,7,Appliances,Americas,236,Universal  MATE-N-LOK Connectors,12818892.0,433510.48,18968.041,91.7,1.0,2.5442092
2015,2,5,18,Appliances,Americas,715,Polyolefins ETC,1519532.609,251797.63,17991.348,90.7,0.75,2.0668869
2021,4,12,50,Appliances,Americas,213,Miscellaneous Open Barrel Products,5688425.0,103776.22,23550.42,70.6,,3.484143
2020,3,7,29,Appliances,Americas,213,Miscellaneous Open Barrel Products,3985363.0,52477.47,19636.731,72.5,0.25,2.348857
2020,2,5,21,Appliances,Americas,J35,Power Triple Lock,3521576.0,155042.28,21538.032,72.3,0.25,2.084208
2020,1,2,8,Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2082209.0,182052.2,21704.706,101.0,2.25,2.812936
2020,3,7,29,Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1780536.0,53788.29,19636.731,72.5,0.25,2.348857
2022,4,10,42,Appliances,Americas,G59,Appliance Miniature PCB Relays,128516.0,53068.3,25723.941,59.9,,6.364809
2020,1,3,10,Appliances,Americas,J35,Power Triple Lock,2984050.0,74166.8,21704.706,89.1,0.25,2.647379
2020,2,4,16,Appliances,Americas,212,Open Barrel Rings & Spades,4746157.0,118451.94,21538.032,71.8,0.25,2.226352
2020,2,5,22,Appliances,Americas,100,Economy Power,1831724.0,44667.46,21538.032,72.3,0.25,2.084208
2020,4,12,52,Appliances,Americas,G50,Ultra-Pod FASTON Receptacles and Tabs,2406520.0,99624.37,21362.428,80.7,0.25,1.716599
2020,4,12,51,Appliances,Americas,094,"Pins, Plugs and Receptacles",1436110.0,37995.06,21362.428,80.7,0.25,1.716599
2020,2,5,18,Appliances,Americas,094,"Pins, Plugs and Receptacles",721150.0,16997.54,21538.032,72.3,0.25,2.084208
2022,3,9,37,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,33591754.0,931167.61,25248.476,58.6,,6.392795
2021,3,7,27,Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,3143316.0,245667.74,23046.934,81.2,0.25,2.315464
2021,1,3,12,Appliances,Americas,217,Ultra-Fast,6674681.0,298942.13,24349.121,84.9,0.25,1.706984
2021,2,6,25,Appliances,Americas,217,Ultra-Fast,8299878.0,87606.56,22313.85,85.5,0.25,2.588579
2021,4,11,45,Appliances,Americas,103,MTA & SL 156,4150664.0,214980.88,23550.42,67.4,,3.21432
2020,4,12,50,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,30749986.0,541013.84,21362.428,80.7,0.25,1.716599
2021,1,3,10,Appliances,Americas,344,Hermetic Cluster Blocks,1960500.0,45226.5,24349.121,84.9,0.25,1.706984
2021,2,6,25,Appliances,Americas,344,Hermetic Cluster Blocks,780550.0,35979.82,22313.85,85.5,0.25,2.588579
2022,3,9,37,Appliances,Americas,715,Polyolefins ETC,1087888.0,261847.32,25248.476,58.6,,6.392795
2020,3,9,38,Appliances,Americas,213,Miscellaneous Open Barrel Products,2638600.0,35274.21,19636.731,80.4,0.25,2.077391
2020,4,12,50,Appliances,Americas,J35,Power Triple Lock,3456330.0,77391.94,21362.428,80.7,0.25,1.716599
2020,2,5,21,Appliances,Americas,327,Positive Lock,3803040.0,84949.53,21538.032,72.3,0.25,2.084208
2020,1,2,8,Appliances,Americas,327,Positive Lock,4196666.0,123062.65,21704.706,101.0,2.25,2.812936
2022,3,9,36,Appliances,Americas,Z27,Relay T92,6120.0,33068.59,25248.476,58.6,,6.392795
2019,3,7,30,Appliances,Americas,766,DW-ES/Auto Splice Seal,1956016.0,135063.48,21272.448,98.4,3.0,2.460848
2017,3,8,33,Appliances,Americas,327,Positive Lock,3937612.0,73863.64,19304.506,96.8,1.75,2.089832
2016,4,12,49,Appliances,Americas,326,FASTIN-FASTON,2589254.0,71572.63,18775.459,98.2,1.25,2.594944
2018,2,5,20,Appliances,Americas,327,Positive Lock,4555269.0,97283.79,20155.486,98.0,2.25,2.544991
2018,4,12,51,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,23916220.0,472610.22,20687.278,98.3,3.0,2.46437
2016,3,8,31,Appliances,Americas,217,Ultra-Fast,7409166.0,282025.2,18611.617,89.8,1.0,2.7228064
2021,1,1,3,Appliances,Americas,095,Appliance Connectors,653800.0,58255.62,24349.121,79.0,0.25,1.517012
2021,1,1,1,Appliances,Americas,J35,Power Triple Lock,2732310.0,81783.81,24349.121,79.0,0.25,1.517012
2021,3,7,30,Appliances,Americas,223,AMPLIVAR,9150275.0,113957.13,23046.934,81.2,0.25,2.315464
2016,1,3,11,Appliances,Americas,607,DW-All Other Dual Wall,581325.997,196929.51,18968.041,91.0,1.0,2.531878
2019,2,6,24,Appliances,Americas,213,Miscellaneous Open Barrel Products,5471525.0,93263.2,21013.085,98.2,3.0,2.421751
2018,2,4,14,Appliances,Americas,094,"Pins, Plugs and Receptacles",2006050.0,51721.6,20155.486,98.8,2.25,2.493423
2017,1,1,4,Appliances,Americas,213,Miscellaneous Open Barrel Products,3977600.0,55285.5,19894.75,98.5,1.25,2.661562
2019,3,8,31,Appliances,Americas,094,"Pins, Plugs and Receptacles",2126025.0,55712.02,21272.448,89.8,2.75,2.629246
2018,4,11,47,Appliances,Americas,JJ4,RAST 5 non-IDC,1479372.0,58473.69,20687.278,97.5,2.75,2.476794
2017,4,11,47,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,32482933.0,521564.67,19561.896,98.5,1.75,2.115031
2015,4,11,47,Appliances,Americas,217,Ultra-Fast,6886082.0,259423.0,18306.96,91.3,0.75,2.4052606
2015,2,4,14,Appliances,Americas,217,Ultra-Fast,3140650.0,189539.54,17991.348,95.9,0.75,2.0631236
2018,3,8,31,Appliances,Americas,223,AMPLIVAR,11879776.0,115133.36,20470.197,96.2,2.5,2.432878
2018,3,9,38,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,28262910.0,597499.36,20470.197,100.1,2.75,2.461933
2018,1,3,13,Appliances,Americas,715,Polyolefins ETC,510803.79,105222.09,20819.269,101.4,2.25,2.369197
2017,3,9,37,Appliances,Americas,607,DW-All Other Dual Wall,813060.072,254176.45,19304.506,95.1,1.75,2.106697
2018,4,11,46,Appliances,Americas,607,DW-All Other Dual Wall,954974.432,463519.9,20687.278,97.5,2.75,2.476794
2018,2,5,21,Appliances,Americas,094,"Pins, Plugs and Receptacles",1534303.0,41533.39,20155.486,98.0,2.25,2.544991
2015,1,1,1,Appliances,Americas,094,"Pins, Plugs and Receptacles",1036457.0,-76633.02,18332.079,98.1,0.75,1.985653
2017,1,2,8,Appliances,Americas,094,"Pins, Plugs and Receptacles",1168500.0,33578.71,19894.75,96.3,1.25,2.67446
2019,2,4,15,Appliances,Americas,213,Miscellaneous Open Barrel Products,3660950.0,50906.46,21013.085,97.2,3.0,2.407927
2017,3,8,31,Appliances,Americas,094,"Pins, Plugs and Receptacles",2353550.0,71910.01,19304.506,96.8,1.75,2.089832
2015,1,2,9,Appliances,Americas,213,Miscellaneous Open Barrel Products,2705510.0,21801.69,18332.079,95.4,0.75,1.9819969
2015,4,10,42,Appliances,Americas,094,"Pins, Plugs and Receptacles",534170.0,-6600.16,18306.96,90.0,0.75,2.3462109
2019,1,1,4,Appliances,Americas,JJ4,RAST 5 non-IDC,1698898.0,86866.44,21706.532,91.2,3.0,2.385533
2016,1,3,10,Appliances,Americas,607,DW-All Other Dual Wall,911743.072,159824.51,18968.041,91.0,1.0,2.531878
2016,1,2,6,Appliances,Americas,JJ4,RAST 5 non-IDC,1429943.0,78380.37,18968.041,91.7,1.0,2.5442092
2019,2,6,25,Appliances,Americas,G31,VAL-U-LOK,1429741.0,24014.63,21013.085,98.2,3.0,2.421751
2015,2,5,22,Appliances,Americas,095,Appliance Connectors,789400.0,76181.66,17991.348,90.7,0.75,2.0668869
2019,3,8,34,Appliances,Americas,095,Appliance Connectors,501300.0,53338.69,21272.448,89.8,2.75,2.629246
2016,4,11,47,Appliances,Americas,095,Appliance Connectors,417600.0,41541.29,18775.459,93.8,1.0,2.5258013
2015,3,8,35,Appliances,Americas,327,Positive Lock,4207985.0,73538.39,18193.707,91.9,0.75,2.1802398
2018,4,11,47,Appliances,Americas,344,Hermetic Cluster Blocks,1403419.0,30746.42,20687.278,97.5,2.75,2.476794
2016,4,10,41,Appliances,Americas,327,Positive Lock,3950460.0,77903.34,18775.459,87.2,1.0,2.5095184
2022,4,12,53,Appliances,Americas,239,MICRO MATE-N-LOK,789265.0,188249.55,25723.941,59.7,,6.617223
2021,4,12,52,Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1870219.0,152255.22,23550.42,70.6,,3.484143
2022,1,1,2,Appliances,Americas,212,Open Barrel Rings & Spades,8926785.0,245829.15,26144.956,67.2,,3.988659
2022,4,11,48,Appliances,Americas,094,"Pins, Plugs and Receptacles",1348953.0,51959.38,25723.941,56.8,,6.471178
2022,4,12,52,Appliances,Americas,104,MTA 100 & CSTII 100,1011031.0,109563.22,25723.941,59.7,,6.617223
2022,4,10,40,Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2720413.0,462874.41,25723.941,59.9,,6.364809
2022,1,1,4,Appliances,Americas,095,Appliance Connectors,125700.0,7149.76,26144.956,67.2,,3.988659
2022,4,11,45,Appliances,Americas,223,AMPLIVAR,5702010.0,14763.96,25723.941,56.8,,6.471178
2022,4,10,43,Appliances,Americas,223,AMPLIVAR,6709454.0,70393.2,25723.941,59.9,,6.364809
2022,4,12,51,Appliances,Americas,236,Universal  MATE-N-LOK Connectors,16705363.0,634865.88,25723.941,59.7,,6.617223
2022,3,9,39,Appliances,Americas,J35,Power Triple Lock,5839432.0,159021.32,25248.476,58.6,,6.392795
2019,1,1,2,Appliances,Americas,766,DW-ES/Auto Splice Seal,1053201.0,16516.9,21706.532,91.2,3.0,2.385533
2016,3,7,28,Appliances,Americas,326,FASTIN-FASTON,1853966.0,50925.94,18611.617,90.0,1.0,2.5758512
2015,3,8,35,Appliances,Americas,326,FASTIN-FASTON,2180695.0,65121.71,18193.707,91.9,0.75,2.1802398
2016,4,11,48,Appliances,Americas,G50,Ultra-Pod FASTON Receptacles and Tabs,2024341.0,76736.57,18775.459,93.8,1.0,2.5258013
2019,1,3,12,Appliances,Americas,237,Commercial MATE-N-LOK Connectors,938716.0,110164.93,21706.532,98.4,3.0,2.399684
2015,2,5,20,Appliances,Americas,239,MICRO MATE-N-LOK,1395568.0,55199.12,17991.348,90.7,0.75,2.0668869
2016,2,6,26,Appliances,Americas,442,Power Key 5.0,276000.0,6894.52,18425.306,93.5,1.0,2.5689022
2018,3,8,33,Appliances,Americas,518,AMP Univ. and Power Double Lock,2737420.0,44190.22,20470.197,96.2,2.5,2.432878
2018,2,5,18,Appliances,Americas,100,Economy Power,2302687.0,50769.45,20155.486,98.0,2.25,2.544991
2017,2,6,24,Appliances,Americas,518,AMP Univ. and Power Double Lock,2325563.0,49445.52,19148.194,95.0,1.75,2.13853
2018,1,3,10,Appliances,Americas,J35,Power Triple Lock,2532030.0,72722.07,20819.269,101.4,2.25,2.369197
2016,2,4,15,Appliances,Americas,100,Economy Power,1043479.0,41857.93,18425.306,89.0,1.0,2.537996
2015,4,12,51,Appliances,Americas,327,Positive Lock,6171453.0,110970.83,18306.96,92.6,1.0,2.4436874
2018,3,9,36,Appliances,Americas,326,FASTIN-FASTON,2263162.0,89118.02,20470.197,100.1,2.75,2.461933
2018,2,5,19,Appliances,Americas,326,FASTIN-FASTON,3766368.0,131297.93,20155.486,98.0,2.25,2.544991
2021,2,6,25,Appliances,Americas,Z27,Relay T92,16800.0,38083.77,22313.85,85.5,0.25,2.588579
2019,4,11,48,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,31833030.0,560559.66,21531.839,96.8,2.25,2.768217
2018,4,12,50,Appliances,Americas,326,FASTIN-FASTON,2449421.0,89405.48,20687.278,98.3,3.0,2.46437
2017,4,11,47,Appliances,Americas,217,Ultra-Fast,7833385.0,307408.36,19561.896,98.5,1.75,2.115031
2017,3,8,33,Appliances,Americas,JJ4,RAST 5 non-IDC,1585070.0,86528.02,19304.506,96.8,1.75,2.089832
2022,1,2,6,Appliances,Americas,442,Power Key 5.0,923600.0,-10460.91,26144.956,62.8,,4.30707
2022,4,12,50,Appliances,Americas,766,DW-ES/Auto Splice Seal,873700.0,43778.75,25723.941,59.7,,6.617223
2022,4,11,47,Appliances,Americas,223,AMPLIVAR,3924055.0,31906.35,25723.941,56.8,,6.471178
2020,2,6,24,Appliances,Americas,903,Appliance Cable Assembly Product,0.0,19635.59,21538.032,78.1,0.25,2.058146
2021,1,1,2,Appliances,Americas,095,Appliance Connectors,569400.0,47284.28,24349.121,79.0,0.25,1.517012
2021,2,4,15,Appliances,Americas,Z27,Relay T92,14400.0,34110.72,22313.85,88.3,0.25,2.262331
2022,4,11,47,Appliances,Americas,Z27,Relay T92,22920.0,58210.54,25723.941,56.8,,6.471178
2019,3,8,34,Appliances,Americas,239,MICRO MATE-N-LOK,602949.0,60133.16,21272.448,89.8,2.75,2.629246
2016,2,5,18,Appliances,Americas,239,MICRO MATE-N-LOK,896181.0,71988.17,18425.306,94.7,1.0,2.5711572
2018,1,1,4,Appliances,Americas,G59,Appliance Miniature PCB Relays,139229.0,48850.61,20819.269,95.7,2.0,2.166305
2019,4,12,52,Appliances,Americas,G59,Appliance Miniature PCB Relays,6209.0,-5374.58,21531.839,99.3,2.25,2.746361
2016,2,6,24,Appliances,Americas,G59,Appliance Miniature PCB Relays,54203.0,27657.85,18425.306,93.5,1.0,2.5689022
2016,1,2,8,Appliances,Americas,G59,Appliance Miniature PCB Relays,29504.0,11903.84,18968.041,91.7,1.0,2.5442092
2016,2,5,21,Appliances,Americas,G59,Appliance Miniature PCB Relays,43518.0,23640.61,18425.306,94.7,1.0,2.5711572
2017,3,8,34,Appliances,Americas,G59,Appliance Miniature PCB Relays,20047.0,13469.29,19304.506,96.8,1.75,2.089832
2019,3,8,33,Appliances,Americas,239,MICRO MATE-N-LOK,526795.0,111496.59,21272.448,89.8,2.75,2.629246
2019,1,2,8,Appliances,Americas,442,Power Key 5.0,646900.0,49153.81,21706.532,93.8,3.0,2.376648
2017,4,12,51,Appliances,Americas,766,DW-ES/Auto Splice Seal,688133.8,36027.25,19561.896,95.9,2.0,2.125472
2017,2,4,16,Appliances,Americas,327,Positive Lock,2274067.0,57512.73,19148.194,97.0,1.5,2.25217
2017,1,2,9,Appliances,Americas,326,FASTIN-FASTON,1455373.0,50921.33,19894.75,96.3,1.25,2.67446
2019,1,3,10,Appliances,Americas,G50,Ultra-Pod FASTON Receptacles and Tabs,1525974.0,60908.81,21706.532,98.4,3.0,2.399684
2015,3,8,33,Appliances,Americas,236,Universal  MATE-N-LOK Connectors,10671016.0,454592.32,18193.707,91.9,0.75,2.1802398
2018,4,12,50,Appliances,Americas,Z27,Relay T92,9540.0,24715.2,20687.278,98.3,3.0,2.46437
2015,4,10,40,Appliances,Americas,237,Commercial MATE-N-LOK Connectors,1990764.0,95995.79,18306.96,90.0,0.75,2.3462109
2022,3,7,30,Appliances,Americas,G31,VAL-U-LOK,1378862.0,93934.98,25248.476,51.5,,5.625329
2020,4,12,51,Appliances,Americas,104,MTA 100 & CSTII 100,3371100.0,101879.31,21362.428,80.7,0.25,1.716599
2020,3,7,30,Appliances,Americas,239,MICRO MATE-N-LOK,820438.0,93789.76,19636.731,72.5,0.25,2.348857
2020,3,9,37,Appliances,Americas,103,MTA & SL 156,1803148.0,27505.67,19636.731,80.4,0.25,2.077391
2020,2,5,22,Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,4837949.0,253814.91,21538.032,72.3,0.25,2.084208
2020,4,11,46,Appliances,Americas,J35,Power Triple Lock,4330390.0,225532.53,21362.428,76.9,0.25,1.798587
2020,1,2,5,Appliances,Americas,J35,Power Triple Lock,1909501.0,71417.69,21704.706,101.0,2.25,2.812936
2021,1,2,7,Appliances,Americas,G31,VAL-U-LOK,3681341.0,59779.28,24349.121,76.8,0.25,1.527009
2022,2,5,20,Appliances,Americas,518,AMP Univ. and Power Double Lock,4189665.0,152064.21,24740.48,58.4,,4.985582
2021,4,12,50,Appliances,Americas,715,Polyolefins ETC,1567382.6,173657.59,23550.42,70.6,,3.484143
2022,4,11,46,Appliances,Americas,G50,Ultra-Pod FASTON Receptacles and Tabs,1669702.0,55722.8,25723.941,56.8,,6.471178
2020,1,2,8,Appliances,Americas,607,DW-All Other Dual Wall,788567.0,205674.42,21704.706,101.0,2.25,2.812936
2020,2,4,16,Appliances,Americas,766,DW-ES/Auto Splice Seal,1064575.0,163049.92,21538.032,71.8,0.25,2.226352
2020,2,5,22,Appliances,Americas,766,DW-ES/Auto Splice Seal,948675.0,-43827.55,21538.032,72.3,0.25,2.084208
2020,2,4,15,Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,2045660.0,257610.82,21538.032,71.8,0.25,2.226352
2020,1,3,12,Appliances,Americas,238,Mini-Universal MATE-N-LOK Connectors,4273277.0,380104.77,21704.706,89.1,0.25,2.647379
2020,1,2,7,Appliances,Americas,100,Economy Power,3535996.0,65629.34,21704.706,101.0,2.25,2.812936
2016,3,8,32,Appliances,Americas,442,Power Key 5.0,845800.0,53338.74,18611.617,89.8,1.0,2.7228064
2019,2,6,26,Appliances,Americas,G50,Ultra-Pod FASTON Receptacles and Tabs,1692930.0,67609.11,21013.085,98.2,3.0,2.421751
2016,3,7,27,Appliances,Americas,326,FASTIN-FASTON,1124053.0,40132.15,18611.617,90.0,1.0,2.5758512
2019,3,7,30,Appliances,Americas,G50,Ultra-Pod FASTON Receptacles and Tabs,1890065.0,64048.64,21272.448,98.4,3.0,2.460848
2016,4,12,53,Appliances,Americas,G50,Ultra-Pod FASTON Receptacles and Tabs,3839300.0,150103.89,18775.459,98.2,1.25,2.594944
2018,1,2,9,Appliances,Americas,327,Positive Lock,4002965.0,77809.04,20819.269,99.7,2.0,2.131896
2019,4,12,50,Appliances,Americas,766,DW-ES/Auto Splice Seal,931910.0,100088.13,21531.839,99.3,2.25,2.746361
2015,1,1,2,Appliances,Americas,327,Positive Lock,4698246.0,76141.91,18332.079,98.1,0.75,1.985653
2016,1,1,2,Appliances,Americas,236,Universal  MATE-N-LOK Connectors,8388582.0,316931.35,18968.041,92.0,1.0,2.4667222
2018,4,10,42,Appliances,Americas,715,Polyolefins ETC,1952336.154,136458.89,20687.278,98.6,2.75,2.414988
2019,4,11,47,Appliances,Americas,214,FASTON Terminals - Premier & Commercial,25293402.0,394534.37,21531.839,96.8,2.25,2.768217
2018,4,12,49,Appliances,Americas,217,Ultra-Fast,4851400.0,158794.66,20687.278,98.3,3.0,2.46437
2017,1,2,8,Appliances,Americas,715,Polyolefins ETC,1582251.36,72619.58,19894.75,96.3,1.25,2.67446
